week,sku,product,color,size,price,units_sold,ending_stock
2025-09-08,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,7,44
2025-09-15,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,11,33
2025-09-22,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,4,29
2025-09-29,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,9,20
2025-10-06,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,3,17
2025-10-13,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,11
2025-10-20,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,7,20
2025-10-27,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,9,11
2025-11-03,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,10,1
2025-11-10,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,10,0
2025-11-17,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,7,0
2025-11-24,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,21
2025-12-01,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,15
2025-12-08,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,9
2025-12-15,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,15,0
2025-12-22,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,9,0
2025-12-29,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,5,0
2026-01-05,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,0
2026-01-12,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,7,0
2026-01-19,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,9,0
2026-01-26,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,4,0
2026-02-02,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,0
2026-02-09,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,9,16
2026-02-16,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,8
2026-02-23,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,5,3
2026-03-02,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,11,0
2026-03-09,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,0
2026-03-16,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,10,20
2026-03-23,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,4,16
2026-03-30,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,5,11
2026-04-06,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,32
2026-04-13,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,3,29
2026-04-20,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,23
2026-04-27,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,3,20
2026-05-04,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,7,13
2026-05-11,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,4,9
2026-05-18,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,1,8
2026-05-25,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,1,7
2026-06-01,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,1
2026-06-08,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,5,34
2026-06-15,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,2,32
2026-06-22,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,24
2026-06-29,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,1,23
2026-07-06,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,5,18
2026-07-13,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,5,13
2026-07-20,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,3,10
2026-07-27,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,7,18
2026-08-03,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,4,14
2026-08-10,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,27
2026-08-17,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,6,21
2026-08-24,VEST-FONT-OFF-38,Vestido Fontaine,Off White,38,1699.0,8,13
2025-09-01,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,9,21
2025-09-08,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,15
2025-09-15,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,5,10
2025-09-22,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,5,38
2025-09-29,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,34
2025-10-06,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,30
2025-10-13,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,2,28
2025-10-20,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,5,23
2025-10-27,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,19
2025-11-03,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,12
2025-11-10,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,6
2025-11-17,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,8,0
2025-11-24,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,0
2025-12-01,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,0
2025-12-08,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,9,20
2025-12-15,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,10,10
2025-12-22,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,28
2025-12-29,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,8,20
2026-01-05,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,14
2026-01-12,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,38
2026-01-19,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,34
2026-01-26,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,27
2026-02-02,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,10,17
2026-02-09,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,11
2026-02-16,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,8,3
2026-02-23,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,3,0
2026-03-02,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,1,28
2026-03-09,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,24
2026-03-16,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,0,24
2026-03-23,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,3,21
2026-03-30,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,17
2026-04-06,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,13
2026-04-13,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,5,8
2026-04-20,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,2,6
2026-04-27,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,20
2026-05-04,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,8,12
2026-05-11,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,1,11
2026-05-18,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,5,6
2026-05-25,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,1,18
2026-06-01,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,3,15
2026-06-08,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,11
2026-06-15,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,6,5
2026-06-22,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,1,18
2026-06-29,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,3,15
2026-07-06,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,3,12
2026-07-13,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,5
2026-07-20,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,2,3
2026-07-27,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,1,2
2026-08-03,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,2,28
2026-08-10,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,7,21
2026-08-17,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,1,20
2026-08-24,VEST-FONT-OFF-40,Vestido Fontaine,Off White,40,1699.0,4,16
2025-09-01,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,46
2025-09-08,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,44
2025-09-15,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,42
2025-09-22,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,40
2025-09-29,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,5,35
2025-10-06,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,4,31
2025-10-13,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,5,26
2025-10-20,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,25
2025-10-27,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,5,20
2025-11-03,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,19
2025-11-10,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,6,13
2025-11-17,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,12
2025-11-24,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,11
2025-12-01,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,10
2025-12-08,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,8
2025-12-15,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,6
2025-12-22,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,3,3
2025-12-29,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,14
2026-01-05,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,13
2026-01-12,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,13
2026-01-19,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,11
2026-01-26,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,9
2026-02-02,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,36
2026-02-09,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,36
2026-02-16,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,35
2026-02-23,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,33
2026-03-02,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,32
2026-03-09,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,32
2026-03-16,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,31
2026-03-23,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,31
2026-03-30,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,3,28
2026-04-06,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,26
2026-04-13,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,25
2026-04-20,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,23
2026-04-27,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,22
2026-05-04,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,22
2026-05-11,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,21
2026-05-18,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,21
2026-05-25,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,21
2026-06-01,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,19
2026-06-08,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,18
2026-06-15,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,17
2026-06-22,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,16
2026-06-29,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,3,13
2026-07-06,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,13
2026-07-13,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,12
2026-07-20,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,12
2026-07-27,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,3,9
2026-08-03,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,1,8
2026-08-10,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,0,8
2026-08-17,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,36
2026-08-24,VEST-FONT-OFF-42,Vestido Fontaine,Off White,42,1699.0,2,34
2025-09-01,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,3,55
2025-09-08,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,4,51
2025-09-15,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,3,48
2025-09-22,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,7,41
2025-09-29,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,36
2025-10-06,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,4,32
2025-10-13,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,30
2025-10-20,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,7,23
2025-10-27,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,18
2025-11-03,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,13
2025-11-10,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,8
2025-11-17,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,14
2025-11-24,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,9
2025-12-01,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,4,5
2025-12-08,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,0
2025-12-15,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,0
2025-12-22,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,7,0
2025-12-29,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,3,0
2026-01-05,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,0
2026-01-12,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,0
2026-01-19,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,0
2026-01-26,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,8,0
2026-02-02,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,7,0
2026-02-09,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,0,12
2026-02-16,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,10
2026-02-23,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,9
2026-03-02,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,34
2026-03-09,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,8,26
2026-03-16,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,24
2026-03-23,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,22
2026-03-30,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,20
2026-04-06,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,15
2026-04-13,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,13
2026-04-20,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,12
2026-04-27,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,5,24
2026-05-04,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,18
2026-05-11,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,4,14
2026-05-18,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,3,11
2026-05-25,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,10
2026-06-01,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,9
2026-06-08,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,0,9
2026-06-15,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,34
2026-06-22,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,3,31
2026-06-29,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,29
2026-07-06,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,28
2026-07-13,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,2,26
2026-07-20,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,25
2026-07-27,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,19
2026-08-03,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,4,15
2026-08-10,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,6,9
2026-08-17,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,4,34
2026-08-24,VEST-FONT-OFF-44,Vestido Fontaine,Off White,44,1699.0,1,33
2025-09-01,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,61
2025-09-08,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,5,56
2025-09-15,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,5,51
2025-09-22,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,48
2025-09-29,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,45
2025-10-06,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,43
2025-10-13,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,39
2025-10-20,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,36
2025-10-27,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,6,30
2025-11-03,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,27
2025-11-10,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,5,22
2025-11-17,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,18
2025-11-24,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,6,12
2025-12-01,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,8
2025-12-08,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,0,8
2025-12-15,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,6
2025-12-22,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,6,0
2025-12-29,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,5,0
2026-01-05,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,0
2026-01-12,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,0
2026-01-19,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,7,0
2026-01-26,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,8,0
2026-02-02,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,0
2026-02-09,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,0,32
2026-02-16,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,0,32
2026-02-23,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,6,26
2026-03-02,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,23
2026-03-09,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,0,23
2026-03-16,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,19
2026-03-23,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,17
2026-03-30,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,13
2026-04-06,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,5,8
2026-04-13,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,6
2026-04-20,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,31
2026-04-27,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,29
2026-05-04,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,28
2026-05-11,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,26
2026-05-18,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,0,26
2026-05-25,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,5,21
2026-06-01,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,19
2026-06-08,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,16
2026-06-15,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,14
2026-06-22,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,0,14
2026-06-29,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,12
2026-07-06,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,3,9
2026-07-13,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,8
2026-07-20,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,38
2026-07-27,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,2,36
2026-08-03,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,32
2026-08-10,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,31
2026-08-17,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,4,27
2026-08-24,VEST-FONT-AZU-34,Vestido Fontaine,Azul,34,1699.0,1,26
2025-09-01,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,54
2025-09-08,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,3,51
2025-09-15,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,46
2025-09-22,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,41
2025-09-29,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,37
2025-10-06,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,7,30
2025-10-13,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,26
2025-10-20,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,7,19
2025-10-27,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,8,11
2025-11-03,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,6,29
2025-11-10,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,12,17
2025-11-17,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,8,9
2025-11-24,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,4
2025-12-01,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,11,15
2025-12-08,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,6,9
2025-12-15,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,7,2
2025-12-22,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,0
2025-12-29,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,0
2026-01-05,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,7,28
2026-01-12,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,7,21
2026-01-19,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,3,18
2026-01-26,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,14
2026-02-02,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,10
2026-02-09,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,8,2
2026-02-16,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,7,33
2026-02-23,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,28
2026-03-02,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,24
2026-03-09,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,22
2026-03-16,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,20
2026-03-23,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,15
2026-03-30,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,6,9
2026-04-06,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,3,6
2026-04-13,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,3,3
2026-04-20,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,1
2026-04-27,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,3,19
2026-05-04,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,15
2026-05-11,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,13
2026-05-18,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,1,12
2026-05-25,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,10
2026-06-01,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,8
2026-06-08,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,1,26
2026-06-15,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,2,24
2026-06-22,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,4,20
2026-06-29,VEST-FONT-AZU-36,Vestido Fontaine,Azul,36,1699.0,5,15
